584.9521712986977,0.6173974469947964,0.01
530.3128265843693,0.6289237779701319,0.01
484.1649914454124,0.6371717955605964,0.01
445.1425808026615,0.6437781691191833,0.01
406.39695218146204,0.6552995254156344,0.01
365.87910794699064,0.6619208230108746,0.01
336.3825185682506,0.6718005352754479,0.01
307.10698576129715,0.6816852222189056,0.01
278.4366134507862,0.6850282064292749,0.01
248.9224312134916,0.694927817409386,0.01
222.53929091053925,0.7031907590365041,0.01
198.95248394264235,0.711453700663622,0.01
174.17003742682152,0.7197315663273934,0.01
150.35176047734547,0.7312927200549204,0.01
133.48013258240306,0.7379239670079296,0.01
118.50038637691918,0.746191883313932,0.01
105.20173526805712,0.7544597996199345,0.01
94.0525433027858,0.7610860718940591,0.01
85.27116897258882,0.7660657254574217,0.01
76.77049850866541,0.7710503536996686,0.01
