584.9521712986977,0.6173974469947964,0.01
530.3128265843693,0.6289237779701319,0.01
484.1649914454124,0.6371717955605964,0.01
445.1425808026615,0.6437781691191833,0.01
406.39695218146204,0.6552995254156344,0.01
365.87910794699064,0.6619208230108746,0.01
336.3825185682506,0.6718005352754479,0.01
307.10698576129715,0.6816852222189056,0.01
278.4366134507862,0.6850282064292749,0.01
248.9224312134916,0.694927817409386,0.01
222.53929091053925,0.7031907590365041,0.01
198.95248394264235,0.711453700663622,0.01
174.17003742682152,0.7197315663273934,0.01
150.35176047734547,0.7312927200549204,0.01
133.48013258240306,0.7379239670079296,0.01
118.50038637691918,0.746191883313932,0.01
105.20173526805712,0.7544597996199345,0.01
94.0525433027858,0.7610860718940591,0.01
85.27116897258882,0.7660657254574217,0.01
76.77049850866541,0.7710503536996686,0.01
67.2076082366726,0.7793282193634401,0.01
59.25049701663631,0.7843277716423405,0.01
51.86997959734177,0.7926056373061118,0.01
45.409333890464296,0.7992468336168899,0.01
39.20081784654983,0.805897979285437,0.01
35.04674938419825,0.8108875822065684,0.01
30.89700092742605,0.8175238038384621,0.01
27.816883387439972,0.822508432080709,0.01
24.69542937705872,0.8291396790337183,0.01
21.9244984934792,0.8341342566337342,0.01
19.73884841942234,0.8391188848759812,0.01
17.77128904638159,0.8424668437652348,0.01
15.999671819567403,0.8474514720074818,0.01
14.50566931791386,0.8540677949238376,0.01
13.243537317949079,0.8606791431613089,0.01
12.176282906069048,0.8656488473669024,0.01
11.273790598288912,0.8689769075406182,0.01
10.22119412521833,0.8739565611039807,0.01
9.331852454692399,0.8805679093414519,0.01
8.460762139017662,0.8822742241988278,0.01
7.670808812372516,0.8872538777621903,0.01
6.906106994731193,0.8922385060044373,0.01
6.174203548264563,0.898864778278562,0.01
5.597610382365839,0.907117770547911,0.01
5.110681809753327,0.9104557800793958,0.01
4.537241848593996,0.9154503576794117,0.01
4.113614611094736,0.9204300112427741,0.01
3.7034865450295187,0.9270513088380145,0.01
3.3110320631441463,0.9320409117591458,0.01
2.960165560175189,0.9370305146802773,0.01
2.6096639393125782,0.9436667363121709,0.01
2.365981162704637,0.9502830592285267,0.01
2.175314290727824,0.9552527634341202,0.01   
2.014082457537783,0.958580823607836,0.01
1.904368841306051,0.9618939597448983,0.01
1.750881777487473,0.9685003333034852,0.01
1.609783802162462,0.9734700375090787,0.01
1.4904684487128017,0.9767980976827945,0.01
1.3513083482425845,0.981777751246157,0.01
1.2423964892651804,0.9883841248047438,0.01
1.142262636463303,0.9949904983633305,0.01
1.0356252215487387,0.9983334825736998,0.01
0.9861112582332434,0.9983683053258912,0.01
